set,rank,prop
verde,47,"encoding(v_v,e0)."
verde,47,"encoding(v_v,e1)."
verde,47,"encoding(v_v,e2)."
verde,47,"bin(v_v,e1,10)."
verde,47,"bin(v_v,e2,10)."
verde,47,"type(v_v,e0,quantitative)."
verde,47,"type(v_v,e1,quantitative)."
verde,47,"type(v_v,e2,quantitative)."
verde,47,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
verde,47,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
verde,47,"aggregate(v_v,e0,min)."
verde,47,"verde_color_double_enc_scheme(v_v,e1,""Social_care_related_quality_of_life_score_All"",quantitative,""{""scheme"": ""greens""}"",1)."
verde,47,"channel(v_v,e2,x)."
verde,47,"channel(v_v,e1,y)."
verde,47,"channel(v_v,e0,size)."
verde,47,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
verde,47,"zero(v_v,e1)."
verde,47,"zero(v_v,e2)."
verde,47,"mark(v_v,point)."
verde,47,"log(v_v,e0)."
verde,48,view(v_v).
verde,48,"encoding(v_v,e0)."
verde,48,"encoding(v_v,e1)."
verde,48,"encoding(v_v,e2)."
verde,48,"bin(v_v,e1,10)."
verde,48,"bin(v_v,e2,10)."
verde,48,"type(v_v,e0,quantitative)."
verde,48,"type(v_v,e1,quantitative)."
verde,48,"type(v_v,e2,quantitative)."
verde,48,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
verde,48,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
verde,48,"aggregate(v_v,e0,min)."
verde,48,"verde_color_double_enc_scheme(v_v,e1,""Social_care_related_quality_of_life_score_All"",quantitative,""{""scheme"": ""greens""}"",1)."
verde,48,"channel(v_v,e1,x)."
verde,48,"channel(v_v,e2,y)."
verde,48,"channel(v_v,e0,size)."
verde,48,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
verde,48,"zero(v_v,e1)."
verde,48,"zero(v_v,e2)."
verde,48,"mark(v_v,point)."
verde,48,"log(v_v,e0)."
verde,49,view(v_v).
verde,49,"encoding(v_v,e0)."
verde,49,"encoding(v_v,e1)."
verde,49,"encoding(v_v,e2)."
verde,49,"bin(v_v,e1,10)."
verde,49,"type(v_v,e0,quantitative)."
verde,49,"type(v_v,e1,quantitative)."
verde,49,"type(v_v,e2,quantitative)."
verde,49,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
verde,49,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
verde,49,"verde_color_double_enc_scheme(v_v,e1,""Social_care_related_quality_of_life_score_All"",quantitative,""{""scheme"": ""greens""}"",1)."
verde,49,"channel(v_v,e1,x)."
verde,49,"channel(v_v,e2,y)."
verde,49,"channel(v_v,e0,size)."
verde,49,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
verde,49,"zero(v_v,e1)."
verde,49,"zero(v_v,e2)."
verde,49,"mark(v_v,point)."
verde,49,"log(v_v,e0)."
